NIS,school,fullName,gender,grade,POB,birth,age,caturWulan,subjects,midTest,finalTest,mean,finalScore
Std073,SD Ungu,Salomo Hence Saragih,M,5,Gorontalo,2012-04-26,11,2,English,91,99,95.0,A
Std073,SD Ungu,Salomo Hence Saragih,M,5,Gorontalo,2012-04-26,11,3,English,74,87,80.5,B
Std073,SD Ungu,Salomo Hence Saragih,M,5,Gorontalo,2012-04-26,11,1,Religion,85,61,73.0,B
Std073,SD Ungu,Salomo Hence Saragih,M,5,Gorontalo,2012-04-26,11,2,Religion,80,79,79.5,B
Std073,SD Ungu,Salomo Hence Saragih,M,5,Gorontalo,2012-04-26,11,3,Religion,77,66,71.5,B
Std074,SD Ungu,Maria Sandra Latuconsina,F,5,Kupang,2011-12-26,12,1,Math,81,61,71.0,B
Std074,SD Ungu,Maria Sandra Latuconsina,F,5,Kupang,2011-12-26,12,2,Math,64,95,79.5,B
Std074,SD Ungu,Maria Sandra Latuconsina,F,5,Kupang,2011-12-26,12,3,Math,93,93,93.0,A
Std074,SD Ungu,Maria Sandra Latuconsina,F,5,Kupang,2011-12-26,12,1,Science,65,72,68.5,C
Std074,SD Ungu,Maria Sandra Latuconsina,F,5,Kupang,2011-12-26,12,2,Science,72,85,78.5,B
Std074,SD Ungu,Maria Sandra Latuconsina,F,5,Kupang,2011-12-26,12,3,Science,81,78,79.5,B
Std074,SD Ungu,Maria Sandra Latuconsina,F,5,Kupang,2011-12-26,12,1,Social,57,76,66.5,C
Std074,SD Ungu,Maria Sandra Latuconsina,F,5,Kupang,2011-12-26,12,2,Social,80,86,83.0,B
Std074,SD Ungu,Maria Sandra Latuconsina,F,5,Kupang,2011-12-26,12,3,Social,91,92,91.5,A
Std074,SD Ungu,Maria Sandra Latuconsina,F,5,Kupang,2011-12-26,12,1,Bahasa,99,60,79.5,B
Std074,SD Ungu,Maria Sandra Latuconsina,F,5,Kupang,2011-12-26,12,2,Bahasa,71,99,85.0,A
Std074,SD Ungu,Maria Sandra Latuconsina,F,5,Kupang,2011-12-26,12,3,Bahasa,82,57,69.5,B
Std074,SD Ungu,Maria Sandra Latuconsina,F,5,Kupang,2011-12-26,12,1,English,84,68,76.0,B
Std074,SD Ungu,Maria Sandra Latuconsina,F,5,Kupang,2011-12-26,12,2,English,84,94,89.0,A
Std074,SD Ungu,Maria Sandra Latuconsina,F,5,Kupang,2011-12-26,12,3,English,75,76,75.5,B
Std074,SD Ungu,Maria Sandra Latuconsina,F,5,Kupang,2011-12-26,12,1,Religion,90,96,93.0,A
Std074,SD Ungu,Maria Sandra Latuconsina,F,5,Kupang,2011-12-26,12,2,Religion,68,86,77.0,B
Std074,SD Ungu,Maria Sandra Latuconsina,F,5,Kupang,2011-12-26,12,3,Religion,81,80,80.5,B
Std075,SD Ungu,Alvaro Marco Purwa,M,5,Depok,2011-01-10,13,1,Math,88,66,77.0,B
Std075,SD Ungu,Alvaro Marco Purwa,M,5,Depok,2011-01-10,13,2,Math,66,62,64.0,C
Std075,SD Ungu,Alvaro Marco Purwa,M,5,Depok,2011-01-10,13,3,Math,59,78,68.5,C
Std075,SD Ungu,Alvaro Marco Purwa,M,5,Depok,2011-01-10,13,1,Science,73,80,76.5,B
Std075,SD Ungu,Alvaro Marco Purwa,M,5,Depok,2011-01-10,13,2,Science,86,56,71.0,B
Std075,SD Ungu,Alvaro Marco Purwa,M,5,Depok,2011-01-10,13,3,Science,89,97,93.0,A
Std075,SD Ungu,Alvaro Marco Purwa,M,5,Depok,2011-01-10,13,1,Social,84,68,76.0,B
Std075,SD Ungu,Alvaro Marco Purwa,M,5,Depok,2011-01-10,13,2,Social,70,52,61.0,C
Std075,SD Ungu,Alvaro Marco Purwa,M,5,Depok,2011-01-10,13,3,Social,78,68,73.0,B
Std075,SD Ungu,Alvaro Marco Purwa,M,5,Depok,2011-01-10,13,1,Bahasa,74,81,77.5,B
Std075,SD Ungu,Alvaro Marco Purwa,M,5,Depok,2011-01-10,13,2,Bahasa,100,72,86.0,A
Std075,SD Ungu,Alvaro Marco Purwa,M,5,Depok,2011-01-10,13,3,Bahasa,89,72,80.5,B
Std075,SD Ungu,Alvaro Marco Purwa,M,5,Depok,2011-01-10,13,1,English,96,98,97.0,A
Std075,SD Ungu,Alvaro Marco Purwa,M,5,Depok,2011-01-10,13,2,English,53,93,73.0,B
Std075,SD Ungu,Alvaro Marco Purwa,M,5,Depok,2011-01-10,13,3,English,84,95,89.5,A
Std075,SD Ungu,Alvaro Marco Purwa,M,5,Depok,2011-01-10,13,1,Religion,85,90,87.5,A
Std075,SD Ungu,Alvaro Marco Purwa,M,5,Depok,2011-01-10,13,2,Religion,67,67,67.0,C
Std075,SD Ungu,Alvaro Marco Purwa,M,5,Depok,2011-01-10,13,3,Religion,88,54,71.0,B
Std076,SD Ungu,James Stefano Fernandes,M,5,Semarang,2010-02-05,14,1,Math,93,66,79.5,B
Std076,SD Ungu,James Stefano Fernandes,M,5,Semarang,2010-02-05,14,2,Math,76,79,77.5,B
Std076,SD Ungu,James Stefano Fernandes,M,5,Semarang,2010-02-05,14,3,Math,56,60,58.0,C
Std076,SD Ungu,James Stefano Fernandes,M,5,Semarang,2010-02-05,14,1,Science,91,79,85.0,A
Std076,SD Ungu,James Stefano Fernandes,M,5,Semarang,2010-02-05,14,2,Science,92,95,93.5,A
Std076,SD Ungu,James Stefano Fernandes,M,5,Semarang,2010-02-05,14,3,Science,75,80,77.5,B
Std076,SD Ungu,James Stefano Fernandes,M,5,Semarang,2010-02-05,14,1,Social,65,57,61.0,C
Std076,SD Ungu,James Stefano Fernandes,M,5,Semarang,2010-02-05,14,2,Social,61,72,66.5,C
Std076,SD Ungu,James Stefano Fernandes,M,5,Semarang,2010-02-05,14,3,Social,71,96,83.5,B
Std076,SD Ungu,James Stefano Fernandes,M,5,Semarang,2010-02-05,14,1,Bahasa,67,88,77.5,B
Std076,SD Ungu,James Stefano Fernandes,M,5,Semarang,2010-02-05,14,2,Bahasa,93,63,78.0,B
Std076,SD Ungu,James Stefano Fernandes,M,5,Semarang,2010-02-05,14,3,Bahasa,87,100,93.5,A
Std076,SD Ungu,James Stefano Fernandes,M,5,Semarang,2010-02-05,14,1,English,70,54,62.0,C
Std076,SD Ungu,James Stefano Fernandes,M,5,Semarang,2010-02-05,14,2,English,96,73,84.5,A
Std076,SD Ungu,James Stefano Fernandes,M,5,Semarang,2010-02-05,14,3,English,76,100,88.0,A
Std076,SD Ungu,James Stefano Fernandes,M,5,Semarang,2010-02-05,14,1,Religion,72,64,68.0,C
Std076,SD Ungu,James Stefano Fernandes,M,5,Semarang,2010-02-05,14,2,Religion,56,87,71.5,B
Std076,SD Ungu,James Stefano Fernandes,M,5,Semarang,2010-02-05,14,3,Religion,80,53,66.5,C
Std077,SD Ungu,Pangeran Christian Siagian,M,5,Manado,2011-03-10,12,1,Math,59,83,71.0,B
Std077,SD Ungu,Pangeran Christian Siagian,M,5,Manado,2011-03-10,12,2,Math,89,89,89.0,A
Std077,SD Ungu,Pangeran Christian Siagian,M,5,Manado,2011-03-10,12,3,Math,80,69,74.5,B
Std077,SD Ungu,Pangeran Christian Siagian,M,5,Manado,2011-03-10,12,1,Science,69,63,66.0,C
Std077,SD Ungu,Pangeran Christian Siagian,M,5,Manado,2011-03-10,12,2,Science,81,92,86.5,A
Std077,SD Ungu,Pangeran Christian Siagian,M,5,Manado,2011-03-10,12,3,Science,87,61,74.0,B
Std077,SD Ungu,Pangeran Christian Siagian,M,5,Manado,2011-03-10,12,1,Social,94,97,95.5,A
Std077,SD Ungu,Pangeran Christian Siagian,M,5,Manado,2011-03-10,12,2,Social,67,67,67.0,C
Std077,SD Ungu,Pangeran Christian Siagian,M,5,Manado,2011-03-10,12,3,Social,65,67,66.0,C
Std077,SD Ungu,Pangeran Christian Siagian,M,5,Manado,2011-03-10,12,1,Bahasa,81,100,90.5,A
Std077,SD Ungu,Pangeran Christian Siagian,M,5,Manado,2011-03-10,12,2,Bahasa,59,81,70.0,B
Std077,SD Ungu,Pangeran Christian Siagian,M,5,Manado,2011-03-10,12,3,Bahasa,74,54,64.0,C
Std077,SD Ungu,Pangeran Christian Siagian,M,5,Manado,2011-03-10,12,1,English,65,99,82.0,B
Std077,SD Ungu,Pangeran Christian Siagian,M,5,Manado,2011-03-10,12,2,English,81,90,85.5,A
Std077,SD Ungu,Pangeran Christian Siagian,M,5,Manado,2011-03-10,12,3,English,87,87,87.0,A
Std077,SD Ungu,Pangeran Christian Siagian,M,5,Manado,2011-03-10,12,1,Religion,83,100,91.5,A
Std077,SD Ungu,Pangeran Christian Siagian,M,5,Manado,2011-03-10,12,2,Religion,95,83,89.0,A
Std077,SD Ungu,Pangeran Christian Siagian,M,5,Manado,2011-03-10,12,3,Religion,72,62,67.0,C
Std078,SD Ungu,Ketut Malinka Gultom,F,5,Pontianak,2012-08-23,11,1,Math,78,69,73.5,B
Std078,SD Ungu,Ketut Malinka Gultom,F,5,Pontianak,2012-08-23,11,2,Math,87,60,73.5,B
Std078,SD Ungu,Ketut Malinka Gultom,F,5,Pontianak,2012-08-23,11,3,Math,71,53,62.0,C
Std078,SD Ungu,Ketut Malinka Gultom,F,5,Pontianak,2012-08-23,11,1,Science,80,97,88.5,A
Std078,SD Ungu,Ketut Malinka Gultom,F,5,Pontianak,2012-08-23,11,2,Science,76,60,68.0,C
Std078,SD Ungu,Ketut Malinka Gultom,F,5,Pontianak,2012-08-23,11,3,Science,52,93,72.5,B
Std078,SD Ungu,Ketut Malinka Gultom,F,5,Pontianak,2012-08-23,11,1,Social,62,91,76.5,B
Std078,SD Ungu,Ketut Malinka Gultom,F,5,Pontianak,2012-08-23,11,2,Social,83,66,74.5,B
Std078,SD Ungu,Ketut Malinka Gultom,F,5,Pontianak,2012-08-23,11,3,Social,62,83,72.5,B
Std078,SD Ungu,Ketut Malinka Gultom,F,5,Pontianak,2012-08-23,11,1,Bahasa,76,81,78.5,B
Std078,SD Ungu,Ketut Malinka Gultom,F,5,Pontianak,2012-08-23,11,2,Bahasa,94,72,83.0,B
Std078,SD Ungu,Ketut Malinka Gultom,F,5,Pontianak,2012-08-23,11,3,Bahasa,100,91,95.5,A
Std078,SD Ungu,Ketut Malinka Gultom,F,5,Pontianak,2012-08-23,11,1,English,67,50,58.5,C
Std078,SD Ungu,Ketut Malinka Gultom,F,5,Pontianak,2012-08-23,11,2,English,66,55,60.5,C
Std078,SD Ungu,Ketut Malinka Gultom,F,5,Pontianak,2012-08-23,11,3,English,66,90,78.0,B
Std078,SD Ungu,Ketut Malinka Gultom,F,5,Pontianak,2012-08-23,11,1,Religion,61,51,56.0,C
Std078,SD Ungu,Ketut Malinka Gultom,F,5,Pontianak,2012-08-23,11,2,Religion,96,80,88.0,A
Std078,SD Ungu,Ketut Malinka Gultom,F,5,Pontianak,2012-08-23,11,3,Religion,83,98,90.5,A
Std079,SD Ungu,Ihsan Herman Limanto,M,5,Bengkulu,2011-12-14,12,1,Math,58,82,70.0,B
Std079,SD Ungu,Ihsan Herman Limanto,M,5,Bengkulu,2011-12-14,12,2,Math,68,59,63.5,C
Std079,SD Ungu,Ihsan Herman Limanto,M,5,Bengkulu,2011-12-14,12,3,Math,55,98,76.5,B
Std079,SD Ungu,Ihsan Herman Limanto,M,5,Bengkulu,2011-12-14,12,1,Science,67,74,70.5,B
Std079,SD Ungu,Ihsan Herman Limanto,M,5,Bengkulu,2011-12-14,12,2,Science,96,69,82.5,B
Std079,SD Ungu,Ihsan Herman Limanto,M,5,Bengkulu,2011-12-14,12,3,Science,69,54,61.5,C
Std079,SD Ungu,Ihsan Herman Limanto,M,5,Bengkulu,2011-12-14,12,1,Social,78,73,75.5,B
Std079,SD Ungu,Ihsan Herman Limanto,M,5,Bengkulu,2011-12-14,12,2,Social,89,60,74.5,B
Std079,SD Ungu,Ihsan Herman Limanto,M,5,Bengkulu,2011-12-14,12,3,Social,59,68,63.5,C
Std079,SD Ungu,Ihsan Herman Limanto,M,5,Bengkulu,2011-12-14,12,1,Bahasa,74,93,83.5,B
Std079,SD Ungu,Ihsan Herman Limanto,M,5,Bengkulu,2011-12-14,12,2,Bahasa,91,98,94.5,A
Std079,SD Ungu,Ihsan Herman Limanto,M,5,Bengkulu,2011-12-14,12,3,Bahasa,73,59,66.0,C
Std079,SD Ungu,Ihsan Herman Limanto,M,5,Bengkulu,2011-12-14,12,1,English,85,85,85.0,A
Std079,SD Ungu,Ihsan Herman Limanto,M,5,Bengkulu,2011-12-14,12,2,English,99,80,89.5,A
Std079,SD Ungu,Ihsan Herman Limanto,M,5,Bengkulu,2011-12-14,12,3,English,70,89,79.5,B
Std079,SD Ungu,Ihsan Herman Limanto,M,5,Bengkulu,2011-12-14,12,1,Religion,73,58,65.5,C
Std079,SD Ungu,Ihsan Herman Limanto,M,5,Bengkulu,2011-12-14,12,2,Religion,66,100,83.0,B
Std079,SD Ungu,Ihsan Herman Limanto,M,5,Bengkulu,2011-12-14,12,3,Religion,71,81,76.0,B
Std080,SD Ungu,Bernardo Tanjung Sumampouw,M,5,Serang,2010-11-02,13,1,Math,75,75,75.0,B
Std080,SD Ungu,Bernardo Tanjung Sumampouw,M,5,Serang,2010-11-02,13,2,Math,67,99,83.0,B
Std080,SD Ungu,Bernardo Tanjung Sumampouw,M,5,Serang,2010-11-02,13,3,Math,57,59,58.0,C
Std080,SD Ungu,Bernardo Tanjung Sumampouw,M,5,Serang,2010-11-02,13,1,Science,89,90,89.5,A
Std080,SD Ungu,Bernardo Tanjung Sumampouw,M,5,Serang,2010-11-02,13,2,Science,57,76,66.5,C
Std080,SD Ungu,Bernardo Tanjung Sumampouw,M,5,Serang,2010-11-02,13,3,Science,55,97,76.0,B
Std080,SD Ungu,Bernardo Tanjung Sumampouw,M,5,Serang,2010-11-02,13,1,Social,51,53,52.0,C
Std080,SD Ungu,Bernardo Tanjung Sumampouw,M,5,Serang,2010-11-02,13,2,Social,67,88,77.5,B
Std080,SD Ungu,Bernardo Tanjung Sumampouw,M,5,Serang,2010-11-02,13,3,Social,99,71,85.0,A
Std080,SD Ungu,Bernardo Tanjung Sumampouw,M,5,Serang,2010-11-02,13,1,Bahasa,62,55,58.5,C
Std080,SD Ungu,Bernardo Tanjung Sumampouw,M,5,Serang,2010-11-02,13,2,Bahasa,97,93,95.0,A
Std080,SD Ungu,Bernardo Tanjung Sumampouw,M,5,Serang,2010-11-02,13,3,Bahasa,96,75,85.5,A
Std080,SD Ungu,Bernardo Tanjung Sumampouw,M,5,Serang,2010-11-02,13,1,English,67,78,72.5,B
Std080,SD Ungu,Bernardo Tanjung Sumampouw,M,5,Serang,2010-11-02,13,2,English,63,59,61.0,C
Std080,SD Ungu,Bernardo Tanjung Sumampouw,M,5,Serang,2010-11-02,13,3,English,92,83,87.5,A
Std080,SD Ungu,Bernardo Tanjung Sumampouw,M,5,Serang,2010-11-02,13,1,Religion,51,89,70.0,B
Std080,SD Ungu,Bernardo Tanjung Sumampouw,M,5,Serang,2010-11-02,13,2,Religion,58,56,57.0,C
Std080,SD Ungu,Bernardo Tanjung Sumampouw,M,5,Serang,2010-11-02,13,3,Religion,89,67,78.0,B
Std081,SD Ungu,Mikha Pangeran Pamungkas,M,5,Sukabumi,2012-04-08,11,1,Math,91,91,91.0,A
Std081,SD Ungu,Mikha Pangeran Pamungkas,M,5,Sukabumi,2012-04-08,11,2,Math,52,93,72.5,B
Std081,SD Ungu,Mikha Pangeran Pamungkas,M,5,Sukabumi,2012-04-08,11,3,Math,66,95,80.5,B
Std081,SD Ungu,Mikha Pangeran Pamungkas,M,5,Sukabumi,2012-04-08,11,1,Science,94,51,72.5,B
Std081,SD Ungu,Mikha Pangeran Pamungkas,M,5,Sukabumi,2012-04-08,11,2,Science,70,100,85.0,A
Std081,SD Ungu,Mikha Pangeran Pamungkas,M,5,Sukabumi,2012-04-08,11,3,Science,68,85,76.5,B
Std081,SD Ungu,Mikha Pangeran Pamungkas,M,5,Sukabumi,2012-04-08,11,1,Social,89,80,84.5,A
Std081,SD Ungu,Mikha Pangeran Pamungkas,M,5,Sukabumi,2012-04-08,11,2,Social,51,70,60.5,C
Std081,SD Ungu,Mikha Pangeran Pamungkas,M,5,Sukabumi,2012-04-08,11,3,Social,50,75,62.5,C
Std081,SD Ungu,Mikha Pangeran Pamungkas,M,5,Sukabumi,2012-04-08,11,1,Bahasa,98,67,82.5,B
Std081,SD Ungu,Mikha Pangeran Pamungkas,M,5,Sukabumi,2012-04-08,11,2,Bahasa,82,66,74.0,B
Std081,SD Ungu,Mikha Pangeran Pamungkas,M,5,Sukabumi,2012-04-08,11,3,Bahasa,67,74,70.5,B
Std081,SD Ungu,Mikha Pangeran Pamungkas,M,5,Sukabumi,2012-04-08,11,1,English,61,66,63.5,C
Std081,SD Ungu,Mikha Pangeran Pamungkas,M,5,Sukabumi,2012-04-08,11,2,English,93,87,90.0,A
Std081,SD Ungu,Mikha Pangeran Pamungkas,M,5,Sukabumi,2012-04-08,11,3,English,73,99,86.0,A
Std081,SD Ungu,Mikha Pangeran Pamungkas,M,5,Sukabumi,2012-04-08,11,1,Religion,60,95,77.5,B
Std081,SD Ungu,Mikha Pangeran Pamungkas,M,5,Sukabumi,2012-04-08,11,2,Religion,85,60,72.5,B
Std081,SD Ungu,Mikha Pangeran Pamungkas,M,5,Sukabumi,2012-04-08,11,3,Religion,95,57,76.0,B
Std082,SD Ungu,Ikhwan Joseph Purwa,M,5,Palangka Raya,2012-10-27,11,1,Math,80,98,89.0,A
Std082,SD Ungu,Ikhwan Joseph Purwa,M,5,Palangka Raya,2012-10-27,11,2,Math,59,75,67.0,C
Std082,SD Ungu,Ikhwan Joseph Purwa,M,5,Palangka Raya,2012-10-27,11,3,Math,90,98,94.0,A
Std082,SD Ungu,Ikhwan Joseph Purwa,M,5,Palangka Raya,2012-10-27,11,1,Science,64,61,62.5,C
Std082,SD Ungu,Ikhwan Joseph Purwa,M,5,Palangka Raya,2012-10-27,11,2,Science,83,87,85.0,A
Std082,SD Ungu,Ikhwan Joseph Purwa,M,5,Palangka Raya,2012-10-27,11,3,Science,79,100,89.5,A
Std082,SD Ungu,Ikhwan Joseph Purwa,M,5,Palangka Raya,2012-10-27,11,1,Social,62,92,77.0,B
Std082,SD Ungu,Ikhwan Joseph Purwa,M,5,Palangka Raya,2012-10-27,11,2,Social,56,51,53.5,C
Std082,SD Ungu,Ikhwan Joseph Purwa,M,5,Palangka Raya,2012-10-27,11,3,Social,63,53,58.0,C
Std082,SD Ungu,Ikhwan Joseph Purwa,M,5,Palangka Raya,2012-10-27,11,1,Bahasa,81,70,75.5,B
Std082,SD Ungu,Ikhwan Joseph Purwa,M,5,Palangka Raya,2012-10-27,11,2,Bahasa,90,99,94.5,A
Std082,SD Ungu,Ikhwan Joseph Purwa,M,5,Palangka Raya,2012-10-27,11,3,Bahasa,82,54,68.0,C
Std082,SD Ungu,Ikhwan Joseph Purwa,M,5,Palangka Raya,2012-10-27,11,1,English,65,62,63.5,C
Std082,SD Ungu,Ikhwan Joseph Purwa,M,5,Palangka Raya,2012-10-27,11,2,English,66,61,63.5,C
Std082,SD Ungu,Ikhwan Joseph Purwa,M,5,Palangka Raya,2012-10-27,11,3,English,55,63,59.0,C
Std082,SD Ungu,Ikhwan Joseph Purwa,M,5,Palangka Raya,2012-10-27,11,1,Religion,50,79,64.5,C
Std082,SD Ungu,Ikhwan Joseph Purwa,M,5,Palangka Raya,2012-10-27,11,2,Religion,85,96,90.5,A
Std082,SD Ungu,Ikhwan Joseph Purwa,M,5,Palangka Raya,2012-10-27,11,3,Religion,58,51,54.5,C
Std083,SD Ungu,Marry Keysa Chandra,F,5,Pagar Alam,2012-08-05,11,1,Math,60,72,66.0,C
Std083,SD Ungu,Marry Keysa Chandra,F,5,Pagar Alam,2012-08-05,11,2,Math,81,67,74.0,B
Std083,SD Ungu,Marry Keysa Chandra,F,5,Pagar Alam,2012-08-05,11,3,Math,71,83,77.0,B
Std083,SD Ungu,Marry Keysa Chandra,F,5,Pagar Alam,2012-08-05,11,1,Science,74,88,81.0,B
Std083,SD Ungu,Marry Keysa Chandra,F,5,Pagar Alam,2012-08-05,11,2,Science,96,95,95.5,A
Std083,SD Ungu,Marry Keysa Chandra,F,5,Pagar Alam,2012-08-05,11,3,Science,62,86,74.0,B
Std083,SD Ungu,Marry Keysa Chandra,F,5,Pagar Alam,2012-08-05,11,1,Social,66,70,68.0,C
Std083,SD Ungu,Marry Keysa Chandra,F,5,Pagar Alam,2012-08-05,11,2,Social,92,80,86.0,A
Std083,SD Ungu,Marry Keysa Chandra,F,5,Pagar Alam,2012-08-05,11,3,Social,53,83,68.0,C
Std083,SD Ungu,Marry Keysa Chandra,F,5,Pagar Alam,2012-08-05,11,1,Bahasa,54,64,59.0,C
Std083,SD Ungu,Marry Keysa Chandra,F,5,Pagar Alam,2012-08-05,11,2,Bahasa,92,59,75.5,B
Std083,SD Ungu,Marry Keysa Chandra,F,5,Pagar Alam,2012-08-05,11,3,Bahasa,84,66,75.0,B
Std083,SD Ungu,Marry Keysa Chandra,F,5,Pagar Alam,2012-08-05,11,1,English,71,68,69.5,B
Std083,SD Ungu,Marry Keysa Chandra,F,5,Pagar Alam,2012-08-05,11,2,English,87,82,84.5,A
Std083,SD Ungu,Marry Keysa Chandra,F,5,Pagar Alam,2012-08-05,11,3,English,95,72,83.5,B
Std083,SD Ungu,Marry Keysa Chandra,F,5,Pagar Alam,2012-08-05,11,1,Religion,87,56,71.5,B
Std083,SD Ungu,Marry Keysa Chandra,F,5,Pagar Alam,2012-08-05,11,2,Religion,80,67,73.5,B
Std083,SD Ungu,Marry Keysa Chandra,F,5,Pagar Alam,2012-08-05,11,3,Religion,71,54,62.5,C
Std084,SD Ungu,Rauf Imam Alatas,M,5,Tarakan,2010-12-28,13,1,Math,60,74,67.0,C
Std084,SD Ungu,Rauf Imam Alatas,M,5,Tarakan,2010-12-28,13,2,Math,61,71,66.0,C
Std084,SD Ungu,Rauf Imam Alatas,M,5,Tarakan,2010-12-28,13,3,Math,97,95,96.0,A
Std084,SD Ungu,Rauf Imam Alatas,M,5,Tarakan,2010-12-28,13,1,Science,51,82,66.5,C
Std084,SD Ungu,Rauf Imam Alatas,M,5,Tarakan,2010-12-28,13,2,Science,98,58,78.0,B
Std084,SD Ungu,Rauf Imam Alatas,M,5,Tarakan,2010-12-28,13,3,Science,92,94,93.0,A
Std084,SD Ungu,Rauf Imam Alatas,M,5,Tarakan,2010-12-28,13,1,Social,76,69,72.5,B
Std084,SD Ungu,Rauf Imam Alatas,M,5,Tarakan,2010-12-28,13,2,Social,72,95,83.5,B
Std084,SD Ungu,Rauf Imam Alatas,M,5,Tarakan,2010-12-28,13,3,Social,61,100,80.5,B
Std084,SD Ungu,Rauf Imam Alatas,M,5,Tarakan,2010-12-28,13,1,Bahasa,85,89,87.0,A
Std084,SD Ungu,Rauf Imam Alatas,M,5,Tarakan,2010-12-28,13,2,Bahasa,80,79,79.5,B
Std084,SD Ungu,Rauf Imam Alatas,M,5,Tarakan,2010-12-28,13,3,Bahasa,62,73,67.5,C
Std084,SD Ungu,Rauf Imam Alatas,M,5,Tarakan,2010-12-28,13,1,English,88,70,79.0,B
Std084,SD Ungu,Rauf Imam Alatas,M,5,Tarakan,2010-12-28,13,2,English,85,98,91.5,A
Std084,SD Ungu,Rauf Imam Alatas,M,5,Tarakan,2010-12-28,13,3,English,91,90,90.5,A
Std084,SD Ungu,Rauf Imam Alatas,M,5,Tarakan,2010-12-28,13,1,Religion,65,83,74.0,B
Std084,SD Ungu,Rauf Imam Alatas,M,5,Tarakan,2010-12-28,13,2,Religion,96,55,75.5,B
Std084,SD Ungu,Rauf Imam Alatas,M,5,Tarakan,2010-12-28,13,3,Religion,60,71,65.5,C
Std085,SD Ungu,Al Haddad Haqeem Wicaksono,M,5,Mataram,2010-06-19,13,1,Math,73,83,78.0,B
Std085,SD Ungu,Al Haddad Haqeem Wicaksono,M,5,Mataram,2010-06-19,13,2,Math,77,91,84.0,B
Std085,SD Ungu,Al Haddad Haqeem Wicaksono,M,5,Mataram,2010-06-19,13,3,Math,68,56,62.0,C
Std085,SD Ungu,Al Haddad Haqeem Wicaksono,M,5,Mataram,2010-06-19,13,1,Science,61,71,66.0,C
Std085,SD Ungu,Al Haddad Haqeem Wicaksono,M,5,Mataram,2010-06-19,13,2,Science,89,84,86.5,A
Std085,SD Ungu,Al Haddad Haqeem Wicaksono,M,5,Mataram,2010-06-19,13,3,Science,85,90,87.5,A
Std085,SD Ungu,Al Haddad Haqeem Wicaksono,M,5,Mataram,2010-06-19,13,1,Social,57,51,54.0,C
Std085,SD Ungu,Al Haddad Haqeem Wicaksono,M,5,Mataram,2010-06-19,13,2,Social,62,51,56.5,C
Std085,SD Ungu,Al Haddad Haqeem Wicaksono,M,5,Mataram,2010-06-19,13,3,Social,50,95,72.5,B
Std085,SD Ungu,Al Haddad Haqeem Wicaksono,M,5,Mataram,2010-06-19,13,1,Bahasa,55,78,66.5,C
Std085,SD Ungu,Al Haddad Haqeem Wicaksono,M,5,Mataram,2010-06-19,13,2,Bahasa,70,75,72.5,B
Std085,SD Ungu,Al Haddad Haqeem Wicaksono,M,5,Mataram,2010-06-19,13,3,Bahasa,100,84,92.0,A
Std085,SD Ungu,Al Haddad Haqeem Wicaksono,M,5,Mataram,2010-06-19,13,1,English,75,64,69.5,B
Std085,SD Ungu,Al Haddad Haqeem Wicaksono,M,5,Mataram,2010-06-19,13,2,English,62,80,71.0,B
Std085,SD Ungu,Al Haddad Haqeem Wicaksono,M,5,Mataram,2010-06-19,13,3,English,58,52,55.0,C
Std085,SD Ungu,Al Haddad Haqeem Wicaksono,M,5,Mataram,2010-06-19,13,1,Religion,58,50,54.0,C
Std085,SD Ungu,Al Haddad Haqeem Wicaksono,M,5,Mataram,2010-06-19,13,2,Religion,69,72,70.5,B
Std085,SD Ungu,Al Haddad Haqeem Wicaksono,M,5,Mataram,2010-06-19,13,3,Religion,80,51,65.5,C
Std086,SD Ungu,Imron Purwo Sumendap,M,5,Parepare,2012-11-21,11,1,Math,82,96,89.0,A
Std086,SD Ungu,Imron Purwo Sumendap,M,5,Parepare,2012-11-21,11,2,Math,92,91,91.5,A
Std086,SD Ungu,Imron Purwo Sumendap,M,5,Parepare,2012-11-21,11,3,Math,57,84,70.5,B
Std086,SD Ungu,Imron Purwo Sumendap,M,5,Parepare,2012-11-21,11,1,Science,80,52,66.0,C
Std086,SD Ungu,Imron Purwo Sumendap,M,5,Parepare,2012-11-21,11,2,Science,54,60,57.0,C
Std086,SD Ungu,Imron Purwo Sumendap,M,5,Parepare,2012-11-21,11,3,Science,63,63,63.0,C
Std086,SD Ungu,Imron Purwo Sumendap,M,5,Parepare,2012-11-21,11,1,Social,56,74,65.0,C
Std086,SD Ungu,Imron Purwo Sumendap,M,5,Parepare,2012-11-21,11,2,Social,85,96,90.5,A
Std086,SD Ungu,Imron Purwo Sumendap,M,5,Parepare,2012-11-21,11,3,Social,65,57,61.0,C
Std086,SD Ungu,Imron Purwo Sumendap,M,5,Parepare,2012-11-21,11,1,Bahasa,75,85,80.0,B
Std086,SD Ungu,Imron Purwo Sumendap,M,5,Parepare,2012-11-21,11,2,Bahasa,95,90,92.5,A
Std086,SD Ungu,Imron Purwo Sumendap,M,5,Parepare,2012-11-21,11,3,Bahasa,59,70,64.5,C
Std086,SD Ungu,Imron Purwo Sumendap,M,5,Parepare,2012-11-21,11,1,English,80,85,82.5,B
Std086,SD Ungu,Imron Purwo Sumendap,M,5,Parepare,2012-11-21,11,2,English,64,53,58.5,C
Std086,SD Ungu,Imron Purwo Sumendap,M,5,Parepare,2012-11-21,11,3,English,52,61,56.5,C
