NIS,school,fullName,gender,grade,POB,birth,age,caturWulan,subjects,midTest,finalTest,mean,finalScore
Std043,SD Coklat,Febri Hussen Kaligis,M,6,Blitar,2010-10-11,13,2,Science,60,59,59.5,C
Std043,SD Coklat,Febri Hussen Kaligis,M,6,Blitar,2010-10-11,13,3,Science,58,57,57.5,C
Std043,SD Coklat,Febri Hussen Kaligis,M,6,Blitar,2010-10-11,13,1,Social,88,70,79.0,B
Std043,SD Coklat,Febri Hussen Kaligis,M,6,Blitar,2010-10-11,13,2,Social,57,83,70.0,B
Std043,SD Coklat,Febri Hussen Kaligis,M,6,Blitar,2010-10-11,13,3,Social,71,76,73.5,B
Std043,SD Coklat,Febri Hussen Kaligis,M,6,Blitar,2010-10-11,13,1,Bahasa,58,94,76.0,B
Std043,SD Coklat,Febri Hussen Kaligis,M,6,Blitar,2010-10-11,13,2,Bahasa,62,76,69.0,C
Std043,SD Coklat,Febri Hussen Kaligis,M,6,Blitar,2010-10-11,13,3,Bahasa,67,91,79.0,B
Std043,SD Coklat,Febri Hussen Kaligis,M,6,Blitar,2010-10-11,13,1,English,53,91,72.0,B
Std043,SD Coklat,Febri Hussen Kaligis,M,6,Blitar,2010-10-11,13,2,English,66,72,69.0,C
Std043,SD Coklat,Febri Hussen Kaligis,M,6,Blitar,2010-10-11,13,3,English,93,72,82.5,B
Std043,SD Coklat,Febri Hussen Kaligis,M,6,Blitar,2010-10-11,13,1,Religion,100,60,80.0,B
Std043,SD Coklat,Febri Hussen Kaligis,M,6,Blitar,2010-10-11,13,2,Religion,99,98,98.5,A
Std043,SD Coklat,Febri Hussen Kaligis,M,6,Blitar,2010-10-11,13,3,Religion,50,84,67.0,C
Std044,SD Coklat,Pambudi Ridwan Patria,M,6,Tidore Kepulauan,2010-10-13,13,1,Math,89,80,84.5,A
Std044,SD Coklat,Pambudi Ridwan Patria,M,6,Tidore Kepulauan,2010-10-13,13,2,Math,92,100,96.0,A
Std044,SD Coklat,Pambudi Ridwan Patria,M,6,Tidore Kepulauan,2010-10-13,13,3,Math,71,90,80.5,B
Std044,SD Coklat,Pambudi Ridwan Patria,M,6,Tidore Kepulauan,2010-10-13,13,1,Science,90,70,80.0,B
Std044,SD Coklat,Pambudi Ridwan Patria,M,6,Tidore Kepulauan,2010-10-13,13,2,Science,54,63,58.5,C
Std044,SD Coklat,Pambudi Ridwan Patria,M,6,Tidore Kepulauan,2010-10-13,13,3,Science,70,71,70.5,B
Std044,SD Coklat,Pambudi Ridwan Patria,M,6,Tidore Kepulauan,2010-10-13,13,1,Social,62,76,69.0,C
Std044,SD Coklat,Pambudi Ridwan Patria,M,6,Tidore Kepulauan,2010-10-13,13,2,Social,57,67,62.0,C
Std044,SD Coklat,Pambudi Ridwan Patria,M,6,Tidore Kepulauan,2010-10-13,13,3,Social,86,68,77.0,B
Std044,SD Coklat,Pambudi Ridwan Patria,M,6,Tidore Kepulauan,2010-10-13,13,1,Bahasa,89,60,74.5,B
Std044,SD Coklat,Pambudi Ridwan Patria,M,6,Tidore Kepulauan,2010-10-13,13,2,Bahasa,66,95,80.5,B
Std044,SD Coklat,Pambudi Ridwan Patria,M,6,Tidore Kepulauan,2010-10-13,13,3,Bahasa,60,88,74.0,B
Std044,SD Coklat,Pambudi Ridwan Patria,M,6,Tidore Kepulauan,2010-10-13,13,1,English,91,92,91.5,A
Std044,SD Coklat,Pambudi Ridwan Patria,M,6,Tidore Kepulauan,2010-10-13,13,2,English,76,73,74.5,B
Std044,SD Coklat,Pambudi Ridwan Patria,M,6,Tidore Kepulauan,2010-10-13,13,3,English,75,50,62.5,C
Std044,SD Coklat,Pambudi Ridwan Patria,M,6,Tidore Kepulauan,2010-10-13,13,1,Religion,90,60,75.0,B
Std044,SD Coklat,Pambudi Ridwan Patria,M,6,Tidore Kepulauan,2010-10-13,13,2,Religion,56,80,68.0,C
Std044,SD Coklat,Pambudi Ridwan Patria,M,6,Tidore Kepulauan,2010-10-13,13,3,Religion,88,99,93.5,A
Std045,SD Coklat,Umar Adhisti Malangkay,M,6,Bontang,2010-11-03,13,1,Math,63,75,69.0,C
Std045,SD Coklat,Umar Adhisti Malangkay,M,6,Bontang,2010-11-03,13,2,Math,69,71,70.0,B
Std045,SD Coklat,Umar Adhisti Malangkay,M,6,Bontang,2010-11-03,13,3,Math,79,86,82.5,B
Std045,SD Coklat,Umar Adhisti Malangkay,M,6,Bontang,2010-11-03,13,1,Science,80,66,73.0,B
Std045,SD Coklat,Umar Adhisti Malangkay,M,6,Bontang,2010-11-03,13,2,Science,68,66,67.0,C
Std045,SD Coklat,Umar Adhisti Malangkay,M,6,Bontang,2010-11-03,13,3,Science,77,59,68.0,C
Std045,SD Coklat,Umar Adhisti Malangkay,M,6,Bontang,2010-11-03,13,1,Social,66,81,73.5,B
Std045,SD Coklat,Umar Adhisti Malangkay,M,6,Bontang,2010-11-03,13,2,Social,95,58,76.5,B
Std045,SD Coklat,Umar Adhisti Malangkay,M,6,Bontang,2010-11-03,13,3,Social,96,72,84.0,B
Std045,SD Coklat,Umar Adhisti Malangkay,M,6,Bontang,2010-11-03,13,1,Bahasa,59,50,54.5,C
Std045,SD Coklat,Umar Adhisti Malangkay,M,6,Bontang,2010-11-03,13,2,Bahasa,96,88,92.0,A
Std045,SD Coklat,Umar Adhisti Malangkay,M,6,Bontang,2010-11-03,13,3,Bahasa,99,55,77.0,B
Std045,SD Coklat,Umar Adhisti Malangkay,M,6,Bontang,2010-11-03,13,1,English,63,54,58.5,C
Std045,SD Coklat,Umar Adhisti Malangkay,M,6,Bontang,2010-11-03,13,2,English,59,79,69.0,C
Std045,SD Coklat,Umar Adhisti Malangkay,M,6,Bontang,2010-11-03,13,3,English,64,63,63.5,C
Std045,SD Coklat,Umar Adhisti Malangkay,M,6,Bontang,2010-11-03,13,1,Religion,71,51,61.0,C
Std045,SD Coklat,Umar Adhisti Malangkay,M,6,Bontang,2010-11-03,13,2,Religion,50,52,51.0,C
Std045,SD Coklat,Umar Adhisti Malangkay,M,6,Bontang,2010-11-03,13,3,Religion,65,100,82.5,B
Std046,SD Coklat,Christy Kimberly Pasaribu,F,6,Bima,2011-04-23,12,1,Math,61,70,65.5,C
Std046,SD Coklat,Christy Kimberly Pasaribu,F,6,Bima,2011-04-23,12,2,Math,98,65,81.5,B
Std046,SD Coklat,Christy Kimberly Pasaribu,F,6,Bima,2011-04-23,12,3,Math,85,57,71.0,B
Std046,SD Coklat,Christy Kimberly Pasaribu,F,6,Bima,2011-04-23,12,1,Science,85,69,77.0,B
Std046,SD Coklat,Christy Kimberly Pasaribu,F,6,Bima,2011-04-23,12,2,Science,61,87,74.0,B
Std046,SD Coklat,Christy Kimberly Pasaribu,F,6,Bima,2011-04-23,12,3,Science,78,74,76.0,B
Std046,SD Coklat,Christy Kimberly Pasaribu,F,6,Bima,2011-04-23,12,1,Social,84,94,89.0,A
Std046,SD Coklat,Christy Kimberly Pasaribu,F,6,Bima,2011-04-23,12,2,Social,80,56,68.0,C
Std046,SD Coklat,Christy Kimberly Pasaribu,F,6,Bima,2011-04-23,12,3,Social,92,98,95.0,A
Std046,SD Coklat,Christy Kimberly Pasaribu,F,6,Bima,2011-04-23,12,1,Bahasa,66,81,73.5,B
Std046,SD Coklat,Christy Kimberly Pasaribu,F,6,Bima,2011-04-23,12,2,Bahasa,73,67,70.0,B
Std046,SD Coklat,Christy Kimberly Pasaribu,F,6,Bima,2011-04-23,12,3,Bahasa,91,89,90.0,A
Std046,SD Coklat,Christy Kimberly Pasaribu,F,6,Bima,2011-04-23,12,1,English,76,53,64.5,C
Std046,SD Coklat,Christy Kimberly Pasaribu,F,6,Bima,2011-04-23,12,2,English,74,77,75.5,B
Std046,SD Coklat,Christy Kimberly Pasaribu,F,6,Bima,2011-04-23,12,3,English,59,56,57.5,C
Std046,SD Coklat,Christy Kimberly Pasaribu,F,6,Bima,2011-04-23,12,1,Religion,93,63,78.0,B
Std046,SD Coklat,Christy Kimberly Pasaribu,F,6,Bima,2011-04-23,12,2,Religion,57,78,67.5,C
Std046,SD Coklat,Christy Kimberly Pasaribu,F,6,Bima,2011-04-23,12,3,Religion,71,62,66.5,C
Std047,SD Coklat,Deddy Prity da Silva,M,6,Kendari,2011-04-11,12,1,Math,96,89,92.5,A
Std047,SD Coklat,Deddy Prity da Silva,M,6,Kendari,2011-04-11,12,2,Math,94,52,73.0,B
Std047,SD Coklat,Deddy Prity da Silva,M,6,Kendari,2011-04-11,12,3,Math,93,61,77.0,B
Std047,SD Coklat,Deddy Prity da Silva,M,6,Kendari,2011-04-11,12,1,Science,61,51,56.0,C
Std047,SD Coklat,Deddy Prity da Silva,M,6,Kendari,2011-04-11,12,2,Science,64,74,69.0,C
Std047,SD Coklat,Deddy Prity da Silva,M,6,Kendari,2011-04-11,12,3,Science,63,61,62.0,C
Std047,SD Coklat,Deddy Prity da Silva,M,6,Kendari,2011-04-11,12,1,Social,74,98,86.0,A
Std047,SD Coklat,Deddy Prity da Silva,M,6,Kendari,2011-04-11,12,2,Social,50,99,74.5,B
Std047,SD Coklat,Deddy Prity da Silva,M,6,Kendari,2011-04-11,12,3,Social,54,94,74.0,B
Std047,SD Coklat,Deddy Prity da Silva,M,6,Kendari,2011-04-11,12,1,Bahasa,83,63,73.0,B
Std047,SD Coklat,Deddy Prity da Silva,M,6,Kendari,2011-04-11,12,2,Bahasa,85,89,87.0,A
Std047,SD Coklat,Deddy Prity da Silva,M,6,Kendari,2011-04-11,12,3,Bahasa,100,63,81.5,B
Std047,SD Coklat,Deddy Prity da Silva,M,6,Kendari,2011-04-11,12,1,English,86,63,74.5,B
Std047,SD Coklat,Deddy Prity da Silva,M,6,Kendari,2011-04-11,12,2,English,93,78,85.5,A
Std047,SD Coklat,Deddy Prity da Silva,M,6,Kendari,2011-04-11,12,3,English,88,100,94.0,A
Std047,SD Coklat,Deddy Prity da Silva,M,6,Kendari,2011-04-11,12,1,Religion,72,84,78.0,B
Std047,SD Coklat,Deddy Prity da Silva,M,6,Kendari,2011-04-11,12,2,Religion,80,57,68.5,C
Std047,SD Coklat,Deddy Prity da Silva,M,6,Kendari,2011-04-11,12,3,Religion,93,64,78.5,B
Std048,SD Coklat,Jo Bernard Silalahi,M,6,Pasuruan,2010-03-02,13,1,Math,72,71,71.5,B
Std048,SD Coklat,Jo Bernard Silalahi,M,6,Pasuruan,2010-03-02,13,2,Math,50,82,66.0,C
Std048,SD Coklat,Jo Bernard Silalahi,M,6,Pasuruan,2010-03-02,13,3,Math,64,66,65.0,C
Std048,SD Coklat,Jo Bernard Silalahi,M,6,Pasuruan,2010-03-02,13,1,Science,97,83,90.0,A
Std048,SD Coklat,Jo Bernard Silalahi,M,6,Pasuruan,2010-03-02,13,2,Science,87,73,80.0,B
Std048,SD Coklat,Jo Bernard Silalahi,M,6,Pasuruan,2010-03-02,13,3,Science,67,93,80.0,B
Std048,SD Coklat,Jo Bernard Silalahi,M,6,Pasuruan,2010-03-02,13,1,Social,57,51,54.0,C
Std048,SD Coklat,Jo Bernard Silalahi,M,6,Pasuruan,2010-03-02,13,2,Social,66,81,73.5,B
Std048,SD Coklat,Jo Bernard Silalahi,M,6,Pasuruan,2010-03-02,13,3,Social,68,65,66.5,C
Std048,SD Coklat,Jo Bernard Silalahi,M,6,Pasuruan,2010-03-02,13,1,Bahasa,54,65,59.5,C
Std048,SD Coklat,Jo Bernard Silalahi,M,6,Pasuruan,2010-03-02,13,2,Bahasa,83,68,75.5,B
Std048,SD Coklat,Jo Bernard Silalahi,M,6,Pasuruan,2010-03-02,13,3,Bahasa,71,90,80.5,B
Std048,SD Coklat,Jo Bernard Silalahi,M,6,Pasuruan,2010-03-02,13,1,English,87,85,86.0,A
Std048,SD Coklat,Jo Bernard Silalahi,M,6,Pasuruan,2010-03-02,13,2,English,56,56,56.0,C
Std048,SD Coklat,Jo Bernard Silalahi,M,6,Pasuruan,2010-03-02,13,3,English,68,64,66.0,C
Std048,SD Coklat,Jo Bernard Silalahi,M,6,Pasuruan,2010-03-02,13,1,Religion,77,78,77.5,B
Std048,SD Coklat,Jo Bernard Silalahi,M,6,Pasuruan,2010-03-02,13,2,Religion,78,90,84.0,B
Std048,SD Coklat,Jo Bernard Silalahi,M,6,Pasuruan,2010-03-02,13,3,Religion,77,98,87.5,A
Std049,SD Coklat,Fernando Ken Bessy,M,6,Tomohon,2010-09-08,13,1,Math,74,71,72.5,B
Std049,SD Coklat,Fernando Ken Bessy,M,6,Tomohon,2010-09-08,13,2,Math,87,88,87.5,A
Std049,SD Coklat,Fernando Ken Bessy,M,6,Tomohon,2010-09-08,13,3,Math,73,66,69.5,B
Std049,SD Coklat,Fernando Ken Bessy,M,6,Tomohon,2010-09-08,13,1,Science,59,52,55.5,C
Std049,SD Coklat,Fernando Ken Bessy,M,6,Tomohon,2010-09-08,13,2,Science,85,59,72.0,B
Std049,SD Coklat,Fernando Ken Bessy,M,6,Tomohon,2010-09-08,13,3,Science,81,99,90.0,A
Std049,SD Coklat,Fernando Ken Bessy,M,6,Tomohon,2010-09-08,13,1,Social,96,55,75.5,B
Std049,SD Coklat,Fernando Ken Bessy,M,6,Tomohon,2010-09-08,13,2,Social,95,61,78.0,B
Std049,SD Coklat,Fernando Ken Bessy,M,6,Tomohon,2010-09-08,13,3,Social,82,73,77.5,B
Std049,SD Coklat,Fernando Ken Bessy,M,6,Tomohon,2010-09-08,13,1,Bahasa,94,54,74.0,B
Std049,SD Coklat,Fernando Ken Bessy,M,6,Tomohon,2010-09-08,13,2,Bahasa,89,95,92.0,A
Std049,SD Coklat,Fernando Ken Bessy,M,6,Tomohon,2010-09-08,13,3,Bahasa,64,98,81.0,B
Std049,SD Coklat,Fernando Ken Bessy,M,6,Tomohon,2010-09-08,13,1,English,88,77,82.5,B
Std049,SD Coklat,Fernando Ken Bessy,M,6,Tomohon,2010-09-08,13,2,English,67,80,73.5,B
Std049,SD Coklat,Fernando Ken Bessy,M,6,Tomohon,2010-09-08,13,3,English,98,63,80.5,B
Std049,SD Coklat,Fernando Ken Bessy,M,6,Tomohon,2010-09-08,13,1,Religion,54,80,67.0,C
Std049,SD Coklat,Fernando Ken Bessy,M,6,Tomohon,2010-09-08,13,2,Religion,95,75,85.0,A
Std049,SD Coklat,Fernando Ken Bessy,M,6,Tomohon,2010-09-08,13,3,Religion,58,72,65.0,C
Std050,SD Coklat,Farah Malik Baihaqi,F,6,Pagar Alam,2010-05-07,13,1,Math,84,92,88.0,A
Std050,SD Coklat,Farah Malik Baihaqi,F,6,Pagar Alam,2010-05-07,13,2,Math,59,57,58.0,C
Std050,SD Coklat,Farah Malik Baihaqi,F,6,Pagar Alam,2010-05-07,13,3,Math,50,91,70.5,B
Std050,SD Coklat,Farah Malik Baihaqi,F,6,Pagar Alam,2010-05-07,13,1,Science,82,88,85.0,A
Std050,SD Coklat,Farah Malik Baihaqi,F,6,Pagar Alam,2010-05-07,13,2,Science,74,65,69.5,B
Std050,SD Coklat,Farah Malik Baihaqi,F,6,Pagar Alam,2010-05-07,13,3,Science,97,50,73.5,B
Std050,SD Coklat,Farah Malik Baihaqi,F,6,Pagar Alam,2010-05-07,13,1,Social,58,83,70.5,B
Std050,SD Coklat,Farah Malik Baihaqi,F,6,Pagar Alam,2010-05-07,13,2,Social,73,58,65.5,C
Std050,SD Coklat,Farah Malik Baihaqi,F,6,Pagar Alam,2010-05-07,13,3,Social,60,67,63.5,C
Std050,SD Coklat,Farah Malik Baihaqi,F,6,Pagar Alam,2010-05-07,13,1,Bahasa,89,78,83.5,B
Std050,SD Coklat,Farah Malik Baihaqi,F,6,Pagar Alam,2010-05-07,13,2,Bahasa,68,87,77.5,B
Std050,SD Coklat,Farah Malik Baihaqi,F,6,Pagar Alam,2010-05-07,13,3,Bahasa,62,55,58.5,C
Std050,SD Coklat,Farah Malik Baihaqi,F,6,Pagar Alam,2010-05-07,13,1,English,80,63,71.5,B
Std050,SD Coklat,Farah Malik Baihaqi,F,6,Pagar Alam,2010-05-07,13,2,English,70,78,74.0,B
Std050,SD Coklat,Farah Malik Baihaqi,F,6,Pagar Alam,2010-05-07,13,3,English,88,91,89.5,A
Std050,SD Coklat,Farah Malik Baihaqi,F,6,Pagar Alam,2010-05-07,13,1,Religion,55,83,69.0,C
Std050,SD Coklat,Farah Malik Baihaqi,F,6,Pagar Alam,2010-05-07,13,2,Religion,53,91,72.0,B
Std050,SD Coklat,Farah Malik Baihaqi,F,6,Pagar Alam,2010-05-07,13,3,Religion,100,70,85.0,A
Std051,SD Coklat,Rara Mooy Akse,F,5,Magelang,2011-03-12,12,1,Math,97,90,93.5,A
Std051,SD Coklat,Rara Mooy Akse,F,5,Magelang,2011-03-12,12,2,Math,80,74,77.0,B
Std051,SD Coklat,Rara Mooy Akse,F,5,Magelang,2011-03-12,12,3,Math,78,88,83.0,B
Std051,SD Coklat,Rara Mooy Akse,F,5,Magelang,2011-03-12,12,1,Science,86,77,81.5,B
Std051,SD Coklat,Rara Mooy Akse,F,5,Magelang,2011-03-12,12,2,Science,64,87,75.5,B
Std051,SD Coklat,Rara Mooy Akse,F,5,Magelang,2011-03-12,12,3,Science,99,57,78.0,B
Std051,SD Coklat,Rara Mooy Akse,F,5,Magelang,2011-03-12,12,1,Social,59,70,64.5,C
Std051,SD Coklat,Rara Mooy Akse,F,5,Magelang,2011-03-12,12,2,Social,93,84,88.5,A
Std051,SD Coklat,Rara Mooy Akse,F,5,Magelang,2011-03-12,12,3,Social,61,90,75.5,B
Std051,SD Coklat,Rara Mooy Akse,F,5,Magelang,2011-03-12,12,1,Bahasa,57,60,58.5,C
Std051,SD Coklat,Rara Mooy Akse,F,5,Magelang,2011-03-12,12,2,Bahasa,81,69,75.0,B
Std051,SD Coklat,Rara Mooy Akse,F,5,Magelang,2011-03-12,12,3,Bahasa,68,50,59.0,C
Std051,SD Coklat,Rara Mooy Akse,F,5,Magelang,2011-03-12,12,1,English,86,61,73.5,B
Std051,SD Coklat,Rara Mooy Akse,F,5,Magelang,2011-03-12,12,2,English,83,65,74.0,B
Std051,SD Coklat,Rara Mooy Akse,F,5,Magelang,2011-03-12,12,3,English,91,70,80.5,B
Std051,SD Coklat,Rara Mooy Akse,F,5,Magelang,2011-03-12,12,1,Religion,59,60,59.5,C
Std051,SD Coklat,Rara Mooy Akse,F,5,Magelang,2011-03-12,12,2,Religion,100,76,88.0,A
Std051,SD Coklat,Rara Mooy Akse,F,5,Magelang,2011-03-12,12,3,Religion,75,59,67.0,C
Std052,SD Coklat,Leo Devan Saud,M,5,Bengkulu,2011-07-23,12,1,Math,66,97,81.5,B
Std052,SD Coklat,Leo Devan Saud,M,5,Bengkulu,2011-07-23,12,2,Math,77,97,87.0,A
Std052,SD Coklat,Leo Devan Saud,M,5,Bengkulu,2011-07-23,12,3,Math,81,82,81.5,B
Std052,SD Coklat,Leo Devan Saud,M,5,Bengkulu,2011-07-23,12,1,Science,71,58,64.5,C
Std052,SD Coklat,Leo Devan Saud,M,5,Bengkulu,2011-07-23,12,2,Science,53,69,61.0,C
Std052,SD Coklat,Leo Devan Saud,M,5,Bengkulu,2011-07-23,12,3,Science,85,89,87.0,A
Std052,SD Coklat,Leo Devan Saud,M,5,Bengkulu,2011-07-23,12,1,Social,82,93,87.5,A
Std052,SD Coklat,Leo Devan Saud,M,5,Bengkulu,2011-07-23,12,2,Social,88,71,79.5,B
Std052,SD Coklat,Leo Devan Saud,M,5,Bengkulu,2011-07-23,12,3,Social,57,70,63.5,C
Std052,SD Coklat,Leo Devan Saud,M,5,Bengkulu,2011-07-23,12,1,Bahasa,57,99,78.0,B
Std052,SD Coklat,Leo Devan Saud,M,5,Bengkulu,2011-07-23,12,2,Bahasa,85,58,71.5,B
Std052,SD Coklat,Leo Devan Saud,M,5,Bengkulu,2011-07-23,12,3,Bahasa,82,57,69.5,B
Std052,SD Coklat,Leo Devan Saud,M,5,Bengkulu,2011-07-23,12,1,English,70,60,65.0,C
Std052,SD Coklat,Leo Devan Saud,M,5,Bengkulu,2011-07-23,12,2,English,54,62,58.0,C
Std052,SD Coklat,Leo Devan Saud,M,5,Bengkulu,2011-07-23,12,3,English,51,91,71.0,B
Std052,SD Coklat,Leo Devan Saud,M,5,Bengkulu,2011-07-23,12,1,Religion,50,78,64.0,C
Std052,SD Coklat,Leo Devan Saud,M,5,Bengkulu,2011-07-23,12,2,Religion,65,70,67.5,C
Std052,SD Coklat,Leo Devan Saud,M,5,Bengkulu,2011-07-23,12,3,Religion,73,66,69.5,B
Std053,SD Coklat,Richard Aminah Limanto,M,5,Pematangsiantar,2011-09-18,12,1,Math,55,94,74.5,B
Std053,SD Coklat,Richard Aminah Limanto,M,5,Pematangsiantar,2011-09-18,12,2,Math,95,90,92.5,A
Std053,SD Coklat,Richard Aminah Limanto,M,5,Pematangsiantar,2011-09-18,12,3,Math,53,88,70.5,B
Std053,SD Coklat,Richard Aminah Limanto,M,5,Pematangsiantar,2011-09-18,12,1,Science,68,58,63.0,C
Std053,SD Coklat,Richard Aminah Limanto,M,5,Pematangsiantar,2011-09-18,12,2,Science,75,56,65.5,C
Std053,SD Coklat,Richard Aminah Limanto,M,5,Pematangsiantar,2011-09-18,12,3,Science,83,67,75.0,B
Std053,SD Coklat,Richard Aminah Limanto,M,5,Pematangsiantar,2011-09-18,12,1,Social,86,98,92.0,A
Std053,SD Coklat,Richard Aminah Limanto,M,5,Pematangsiantar,2011-09-18,12,2,Social,83,57,70.0,B
Std053,SD Coklat,Richard Aminah Limanto,M,5,Pematangsiantar,2011-09-18,12,3,Social,99,53,76.0,B
Std053,SD Coklat,Richard Aminah Limanto,M,5,Pematangsiantar,2011-09-18,12,1,Bahasa,92,79,85.5,A
Std053,SD Coklat,Richard Aminah Limanto,M,5,Pematangsiantar,2011-09-18,12,2,Bahasa,81,84,82.5,B
Std053,SD Coklat,Richard Aminah Limanto,M,5,Pematangsiantar,2011-09-18,12,3,Bahasa,57,53,55.0,C
Std053,SD Coklat,Richard Aminah Limanto,M,5,Pematangsiantar,2011-09-18,12,1,English,88,59,73.5,B
Std053,SD Coklat,Richard Aminah Limanto,M,5,Pematangsiantar,2011-09-18,12,2,English,51,97,74.0,B
Std053,SD Coklat,Richard Aminah Limanto,M,5,Pematangsiantar,2011-09-18,12,3,English,85,82,83.5,B
Std053,SD Coklat,Richard Aminah Limanto,M,5,Pematangsiantar,2011-09-18,12,1,Religion,53,57,55.0,C
Std053,SD Coklat,Richard Aminah Limanto,M,5,Pematangsiantar,2011-09-18,12,2,Religion,92,78,85.0,A
Std053,SD Coklat,Richard Aminah Limanto,M,5,Pematangsiantar,2011-09-18,12,3,Religion,72,87,79.5,B
Std054,SD Coklat,Roni Made Temenggung,M,5,Kupang,2011-09-16,12,1,Math,79,74,76.5,B
Std054,SD Coklat,Roni Made Temenggung,M,5,Kupang,2011-09-16,12,2,Math,86,71,78.5,B
Std054,SD Coklat,Roni Made Temenggung,M,5,Kupang,2011-09-16,12,3,Math,57,63,60.0,C
Std054,SD Coklat,Roni Made Temenggung,M,5,Kupang,2011-09-16,12,1,Science,56,64,60.0,C
Std054,SD Coklat,Roni Made Temenggung,M,5,Kupang,2011-09-16,12,2,Science,53,87,70.0,B
Std054,SD Coklat,Roni Made Temenggung,M,5,Kupang,2011-09-16,12,3,Science,91,75,83.0,B
Std054,SD Coklat,Roni Made Temenggung,M,5,Kupang,2011-09-16,12,1,Social,78,66,72.0,B
Std054,SD Coklat,Roni Made Temenggung,M,5,Kupang,2011-09-16,12,2,Social,84,72,78.0,B
Std054,SD Coklat,Roni Made Temenggung,M,5,Kupang,2011-09-16,12,3,Social,96,98,97.0,A
Std054,SD Coklat,Roni Made Temenggung,M,5,Kupang,2011-09-16,12,1,Bahasa,99,59,79.0,B
Std054,SD Coklat,Roni Made Temenggung,M,5,Kupang,2011-09-16,12,2,Bahasa,74,87,80.5,B
Std054,SD Coklat,Roni Made Temenggung,M,5,Kupang,2011-09-16,12,3,Bahasa,98,59,78.5,B
Std054,SD Coklat,Roni Made Temenggung,M,5,Kupang,2011-09-16,12,1,English,68,63,65.5,C
Std054,SD Coklat,Roni Made Temenggung,M,5,Kupang,2011-09-16,12,2,English,84,63,73.5,B
Std054,SD Coklat,Roni Made Temenggung,M,5,Kupang,2011-09-16,12,3,English,61,52,56.5,C
Std054,SD Coklat,Roni Made Temenggung,M,5,Kupang,2011-09-16,12,1,Religion,100,62,81.0,B
Std054,SD Coklat,Roni Made Temenggung,M,5,Kupang,2011-09-16,12,2,Religion,50,90,70.0,B
Std054,SD Coklat,Roni Made Temenggung,M,5,Kupang,2011-09-16,12,3,Religion,60,70,65.0,C
Std055,SD Coklat,Thomas Pertiwi Malangkay,M,5,Semarang,2012-05-17,11,1,Math,58,60,59.0,C
Std055,SD Coklat,Thomas Pertiwi Malangkay,M,5,Semarang,2012-05-17,11,2,Math,98,61,79.5,B
Std055,SD Coklat,Thomas Pertiwi Malangkay,M,5,Semarang,2012-05-17,11,3,Math,78,90,84.0,B
Std055,SD Coklat,Thomas Pertiwi Malangkay,M,5,Semarang,2012-05-17,11,1,Science,82,75,78.5,B
Std055,SD Coklat,Thomas Pertiwi Malangkay,M,5,Semarang,2012-05-17,11,2,Science,56,92,74.0,B
Std055,SD Coklat,Thomas Pertiwi Malangkay,M,5,Semarang,2012-05-17,11,3,Science,70,74,72.0,B
Std055,SD Coklat,Thomas Pertiwi Malangkay,M,5,Semarang,2012-05-17,11,1,Social,73,70,71.5,B
Std055,SD Coklat,Thomas Pertiwi Malangkay,M,5,Semarang,2012-05-17,11,2,Social,80,82,81.0,B
Std055,SD Coklat,Thomas Pertiwi Malangkay,M,5,Semarang,2012-05-17,11,3,Social,65,91,78.0,B
Std055,SD Coklat,Thomas Pertiwi Malangkay,M,5,Semarang,2012-05-17,11,1,Bahasa,54,87,70.5,B
Std055,SD Coklat,Thomas Pertiwi Malangkay,M,5,Semarang,2012-05-17,11,2,Bahasa,62,67,64.5,C
Std055,SD Coklat,Thomas Pertiwi Malangkay,M,5,Semarang,2012-05-17,11,3,Bahasa,51,75,63.0,C
Std055,SD Coklat,Thomas Pertiwi Malangkay,M,5,Semarang,2012-05-17,11,1,English,57,79,68.0,C
Std055,SD Coklat,Thomas Pertiwi Malangkay,M,5,Semarang,2012-05-17,11,2,English,72,91,81.5,B
Std055,SD Coklat,Thomas Pertiwi Malangkay,M,5,Semarang,2012-05-17,11,3,English,58,74,66.0,C
Std055,SD Coklat,Thomas Pertiwi Malangkay,M,5,Semarang,2012-05-17,11,1,Religion,75,93,84.0,B
Std055,SD Coklat,Thomas Pertiwi Malangkay,M,5,Semarang,2012-05-17,11,2,Religion,89,55,72.0,B
Std055,SD Coklat,Thomas Pertiwi Malangkay,M,5,Semarang,2012-05-17,11,3,Religion,73,90,81.5,B
Std056,SD Coklat,Astuti Asha Saud,F,5,Balikpapan,2011-02-01,13,1,Math,96,50,73.0,B
Std056,SD Coklat,Astuti Asha Saud,F,5,Balikpapan,2011-02-01,13,2,Math,100,88,94.0,A
Std056,SD Coklat,Astuti Asha Saud,F,5,Balikpapan,2011-02-01,13,3,Math,57,81,69.0,C
Std056,SD Coklat,Astuti Asha Saud,F,5,Balikpapan,2011-02-01,13,1,Science,51,56,53.5,C
Std056,SD Coklat,Astuti Asha Saud,F,5,Balikpapan,2011-02-01,13,2,Science,88,54,71.0,B
Std056,SD Coklat,Astuti Asha Saud,F,5,Balikpapan,2011-02-01,13,3,Science,51,80,65.5,C
Std056,SD Coklat,Astuti Asha Saud,F,5,Balikpapan,2011-02-01,13,1,Social,92,76,84.0,B
Std056,SD Coklat,Astuti Asha Saud,F,5,Balikpapan,2011-02-01,13,2,Social,73,61,67.0,C
