NIS,school,fullName,gender,grade,POB,birth,age,caturWulan,subjects,midTest,finalTest,mean,finalScore
Std064,SD Jingga,Nilam Taruly Nazamuddin,F,5,Pontianak,2013-01-04,11,1,English,64,56,60.0,C
Std064,SD Jingga,Nilam Taruly Nazamuddin,F,5,Pontianak,2013-01-04,11,2,English,82,63,72.5,B
Std064,SD Jingga,Nilam Taruly Nazamuddin,F,5,Pontianak,2013-01-04,11,3,English,91,50,70.5,B
Std064,SD Jingga,Nilam Taruly Nazamuddin,F,5,Pontianak,2013-01-04,11,1,Religion,93,99,96.0,A
Std064,SD Jingga,Nilam Taruly Nazamuddin,F,5,Pontianak,2013-01-04,11,2,Religion,76,51,63.5,C
Std064,SD Jingga,Nilam Taruly Nazamuddin,F,5,Pontianak,2013-01-04,11,3,Religion,74,84,79.0,B
Std065,SD Jingga,Achmad Daffa Lubis,M,5,Nusantara,2012-01-21,12,1,Math,94,60,77.0,B
Std065,SD Jingga,Achmad Daffa Lubis,M,5,Nusantara,2012-01-21,12,2,Math,73,68,70.5,B
Std065,SD Jingga,Achmad Daffa Lubis,M,5,Nusantara,2012-01-21,12,3,Math,76,66,71.0,B
Std065,SD Jingga,Achmad Daffa Lubis,M,5,Nusantara,2012-01-21,12,1,Science,100,61,80.5,B
Std065,SD Jingga,Achmad Daffa Lubis,M,5,Nusantara,2012-01-21,12,2,Science,55,85,70.0,B
Std065,SD Jingga,Achmad Daffa Lubis,M,5,Nusantara,2012-01-21,12,3,Science,94,95,94.5,A
Std065,SD Jingga,Achmad Daffa Lubis,M,5,Nusantara,2012-01-21,12,1,Social,76,63,69.5,B
Std065,SD Jingga,Achmad Daffa Lubis,M,5,Nusantara,2012-01-21,12,2,Social,62,70,66.0,C
Std065,SD Jingga,Achmad Daffa Lubis,M,5,Nusantara,2012-01-21,12,3,Social,69,59,64.0,C
Std065,SD Jingga,Achmad Daffa Lubis,M,5,Nusantara,2012-01-21,12,1,Bahasa,89,89,89.0,A
Std065,SD Jingga,Achmad Daffa Lubis,M,5,Nusantara,2012-01-21,12,2,Bahasa,80,89,84.5,A
Std065,SD Jingga,Achmad Daffa Lubis,M,5,Nusantara,2012-01-21,12,3,Bahasa,54,85,69.5,B
Std065,SD Jingga,Achmad Daffa Lubis,M,5,Nusantara,2012-01-21,12,1,English,78,91,84.5,A
Std065,SD Jingga,Achmad Daffa Lubis,M,5,Nusantara,2012-01-21,12,2,English,97,76,86.5,A
Std065,SD Jingga,Achmad Daffa Lubis,M,5,Nusantara,2012-01-21,12,3,English,76,71,73.5,B
Std065,SD Jingga,Achmad Daffa Lubis,M,5,Nusantara,2012-01-21,12,1,Religion,57,87,72.0,B
Std065,SD Jingga,Achmad Daffa Lubis,M,5,Nusantara,2012-01-21,12,2,Religion,81,72,76.5,B
Std065,SD Jingga,Achmad Daffa Lubis,M,5,Nusantara,2012-01-21,12,3,Religion,72,50,61.0,C
Std066,SD Jingga,Zafar Ronaldo Hadi,M,5,Ambon,2011-08-25,12,1,Math,85,86,85.5,A
Std066,SD Jingga,Zafar Ronaldo Hadi,M,5,Ambon,2011-08-25,12,2,Math,79,89,84.0,B
Std066,SD Jingga,Zafar Ronaldo Hadi,M,5,Ambon,2011-08-25,12,3,Math,86,70,78.0,B
Std066,SD Jingga,Zafar Ronaldo Hadi,M,5,Ambon,2011-08-25,12,1,Science,76,59,67.5,C
Std066,SD Jingga,Zafar Ronaldo Hadi,M,5,Ambon,2011-08-25,12,2,Science,53,50,51.5,C
Std066,SD Jingga,Zafar Ronaldo Hadi,M,5,Ambon,2011-08-25,12,3,Science,98,99,98.5,A
Std066,SD Jingga,Zafar Ronaldo Hadi,M,5,Ambon,2011-08-25,12,1,Social,84,76,80.0,B
Std066,SD Jingga,Zafar Ronaldo Hadi,M,5,Ambon,2011-08-25,12,2,Social,66,81,73.5,B
Std066,SD Jingga,Zafar Ronaldo Hadi,M,5,Ambon,2011-08-25,12,3,Social,53,68,60.5,C
Std066,SD Jingga,Zafar Ronaldo Hadi,M,5,Ambon,2011-08-25,12,1,Bahasa,61,75,68.0,C
Std066,SD Jingga,Zafar Ronaldo Hadi,M,5,Ambon,2011-08-25,12,2,Bahasa,89,59,74.0,B
Std066,SD Jingga,Zafar Ronaldo Hadi,M,5,Ambon,2011-08-25,12,3,Bahasa,99,50,74.5,B
Std066,SD Jingga,Zafar Ronaldo Hadi,M,5,Ambon,2011-08-25,12,1,English,62,64,63.0,C
Std066,SD Jingga,Zafar Ronaldo Hadi,M,5,Ambon,2011-08-25,12,2,English,75,55,65.0,C
Std066,SD Jingga,Zafar Ronaldo Hadi,M,5,Ambon,2011-08-25,12,3,English,57,63,60.0,C
Std066,SD Jingga,Zafar Ronaldo Hadi,M,5,Ambon,2011-08-25,12,1,Religion,51,96,73.5,B
Std066,SD Jingga,Zafar Ronaldo Hadi,M,5,Ambon,2011-08-25,12,2,Religion,91,75,83.0,B
Std066,SD Jingga,Zafar Ronaldo Hadi,M,5,Ambon,2011-08-25,12,3,Religion,97,99,98.0,A
Std067,SD Jingga,Senjaya Arif Rajagukguk,M,5,Gunungsitoli,2013-04-07,10,1,Math,73,54,63.5,C
Std067,SD Jingga,Senjaya Arif Rajagukguk,M,5,Gunungsitoli,2013-04-07,10,2,Math,75,74,74.5,B
Std067,SD Jingga,Senjaya Arif Rajagukguk,M,5,Gunungsitoli,2013-04-07,10,3,Math,63,90,76.5,B
Std067,SD Jingga,Senjaya Arif Rajagukguk,M,5,Gunungsitoli,2013-04-07,10,1,Science,52,63,57.5,C
Std067,SD Jingga,Senjaya Arif Rajagukguk,M,5,Gunungsitoli,2013-04-07,10,2,Science,94,80,87.0,A
Std067,SD Jingga,Senjaya Arif Rajagukguk,M,5,Gunungsitoli,2013-04-07,10,3,Science,62,80,71.0,B
Std067,SD Jingga,Senjaya Arif Rajagukguk,M,5,Gunungsitoli,2013-04-07,10,1,Social,80,89,84.5,A
Std067,SD Jingga,Senjaya Arif Rajagukguk,M,5,Gunungsitoli,2013-04-07,10,2,Social,69,84,76.5,B
Std067,SD Jingga,Senjaya Arif Rajagukguk,M,5,Gunungsitoli,2013-04-07,10,3,Social,65,78,71.5,B
Std067,SD Jingga,Senjaya Arif Rajagukguk,M,5,Gunungsitoli,2013-04-07,10,1,Bahasa,93,99,96.0,A
Std067,SD Jingga,Senjaya Arif Rajagukguk,M,5,Gunungsitoli,2013-04-07,10,2,Bahasa,93,95,94.0,A
Std067,SD Jingga,Senjaya Arif Rajagukguk,M,5,Gunungsitoli,2013-04-07,10,3,Bahasa,90,66,78.0,B
Std067,SD Jingga,Senjaya Arif Rajagukguk,M,5,Gunungsitoli,2013-04-07,10,1,English,61,60,60.5,C
Std067,SD Jingga,Senjaya Arif Rajagukguk,M,5,Gunungsitoli,2013-04-07,10,2,English,77,79,78.0,B
Std067,SD Jingga,Senjaya Arif Rajagukguk,M,5,Gunungsitoli,2013-04-07,10,3,English,79,75,77.0,B
Std067,SD Jingga,Senjaya Arif Rajagukguk,M,5,Gunungsitoli,2013-04-07,10,1,Religion,96,83,89.5,A
Std067,SD Jingga,Senjaya Arif Rajagukguk,M,5,Gunungsitoli,2013-04-07,10,2,Religion,99,87,93.0,A
Std067,SD Jingga,Senjaya Arif Rajagukguk,M,5,Gunungsitoli,2013-04-07,10,3,Religion,94,78,86.0,A
Std068,SD Jingga,Augustino Bahar Nababan,M,5,Kota Administrasi Jakarta Timur,2013-04-21,10,1,Math,64,96,80.0,B
Std068,SD Jingga,Augustino Bahar Nababan,M,5,Kota Administrasi Jakarta Timur,2013-04-21,10,2,Math,55,70,62.5,C
Std068,SD Jingga,Augustino Bahar Nababan,M,5,Kota Administrasi Jakarta Timur,2013-04-21,10,3,Math,62,99,80.5,B
Std068,SD Jingga,Augustino Bahar Nababan,M,5,Kota Administrasi Jakarta Timur,2013-04-21,10,1,Science,85,74,79.5,B
Std068,SD Jingga,Augustino Bahar Nababan,M,5,Kota Administrasi Jakarta Timur,2013-04-21,10,2,Science,65,56,60.5,C
Std068,SD Jingga,Augustino Bahar Nababan,M,5,Kota Administrasi Jakarta Timur,2013-04-21,10,3,Science,64,78,71.0,B
Std068,SD Jingga,Augustino Bahar Nababan,M,5,Kota Administrasi Jakarta Timur,2013-04-21,10,1,Social,62,74,68.0,C
Std068,SD Jingga,Augustino Bahar Nababan,M,5,Kota Administrasi Jakarta Timur,2013-04-21,10,2,Social,100,70,85.0,A
Std068,SD Jingga,Augustino Bahar Nababan,M,5,Kota Administrasi Jakarta Timur,2013-04-21,10,3,Social,93,82,87.5,A
Std068,SD Jingga,Augustino Bahar Nababan,M,5,Kota Administrasi Jakarta Timur,2013-04-21,10,1,Bahasa,95,59,77.0,B
Std068,SD Jingga,Augustino Bahar Nababan,M,5,Kota Administrasi Jakarta Timur,2013-04-21,10,2,Bahasa,50,90,70.0,B
Std068,SD Jingga,Augustino Bahar Nababan,M,5,Kota Administrasi Jakarta Timur,2013-04-21,10,3,Bahasa,55,98,76.5,B
Std068,SD Jingga,Augustino Bahar Nababan,M,5,Kota Administrasi Jakarta Timur,2013-04-21,10,1,English,60,82,71.0,B
Std068,SD Jingga,Augustino Bahar Nababan,M,5,Kota Administrasi Jakarta Timur,2013-04-21,10,2,English,98,51,74.5,B
Std068,SD Jingga,Augustino Bahar Nababan,M,5,Kota Administrasi Jakarta Timur,2013-04-21,10,3,English,58,71,64.5,C
Std068,SD Jingga,Augustino Bahar Nababan,M,5,Kota Administrasi Jakarta Timur,2013-04-21,10,1,Religion,72,65,68.5,C
Std068,SD Jingga,Augustino Bahar Nababan,M,5,Kota Administrasi Jakarta Timur,2013-04-21,10,2,Religion,50,63,56.5,C
Std068,SD Jingga,Augustino Bahar Nababan,M,5,Kota Administrasi Jakarta Timur,2013-04-21,10,3,Religion,72,77,74.5,B
Std069,SD Jingga,Ivanka Pratista Imanuel,F,5,Pariaman,2012-06-18,11,1,Math,71,67,69.0,C
Std069,SD Jingga,Ivanka Pratista Imanuel,F,5,Pariaman,2012-06-18,11,2,Math,99,77,88.0,A
Std069,SD Jingga,Ivanka Pratista Imanuel,F,5,Pariaman,2012-06-18,11,3,Math,88,58,73.0,B
Std069,SD Jingga,Ivanka Pratista Imanuel,F,5,Pariaman,2012-06-18,11,1,Science,93,53,73.0,B
Std069,SD Jingga,Ivanka Pratista Imanuel,F,5,Pariaman,2012-06-18,11,2,Science,53,62,57.5,C
Std069,SD Jingga,Ivanka Pratista Imanuel,F,5,Pariaman,2012-06-18,11,3,Science,77,57,67.0,C
Std069,SD Jingga,Ivanka Pratista Imanuel,F,5,Pariaman,2012-06-18,11,1,Social,80,74,77.0,B
Std069,SD Jingga,Ivanka Pratista Imanuel,F,5,Pariaman,2012-06-18,11,2,Social,95,70,82.5,B
Std069,SD Jingga,Ivanka Pratista Imanuel,F,5,Pariaman,2012-06-18,11,3,Social,55,87,71.0,B
Std069,SD Jingga,Ivanka Pratista Imanuel,F,5,Pariaman,2012-06-18,11,1,Bahasa,100,75,87.5,A
Std069,SD Jingga,Ivanka Pratista Imanuel,F,5,Pariaman,2012-06-18,11,2,Bahasa,79,97,88.0,A
Std069,SD Jingga,Ivanka Pratista Imanuel,F,5,Pariaman,2012-06-18,11,3,Bahasa,96,56,76.0,B
Std069,SD Jingga,Ivanka Pratista Imanuel,F,5,Pariaman,2012-06-18,11,1,English,91,85,88.0,A
Std069,SD Jingga,Ivanka Pratista Imanuel,F,5,Pariaman,2012-06-18,11,2,English,84,86,85.0,A
Std069,SD Jingga,Ivanka Pratista Imanuel,F,5,Pariaman,2012-06-18,11,3,English,95,83,89.0,A
Std069,SD Jingga,Ivanka Pratista Imanuel,F,5,Pariaman,2012-06-18,11,1,Religion,73,90,81.5,B
Std069,SD Jingga,Ivanka Pratista Imanuel,F,5,Pariaman,2012-06-18,11,2,Religion,91,73,82.0,B
Std069,SD Jingga,Ivanka Pratista Imanuel,F,5,Pariaman,2012-06-18,11,3,Religion,87,84,85.5,A
Std070,SD Jingga,Genna Carissa Sinaga,F,5,Padang,2013-04-14,10,1,Math,94,93,93.5,A
Std070,SD Jingga,Genna Carissa Sinaga,F,5,Padang,2013-04-14,10,2,Math,54,100,77.0,B
Std070,SD Jingga,Genna Carissa Sinaga,F,5,Padang,2013-04-14,10,3,Math,71,76,73.5,B
Std070,SD Jingga,Genna Carissa Sinaga,F,5,Padang,2013-04-14,10,1,Science,79,68,73.5,B
Std070,SD Jingga,Genna Carissa Sinaga,F,5,Padang,2013-04-14,10,2,Science,63,84,73.5,B
Std070,SD Jingga,Genna Carissa Sinaga,F,5,Padang,2013-04-14,10,3,Science,94,66,80.0,B
Std070,SD Jingga,Genna Carissa Sinaga,F,5,Padang,2013-04-14,10,1,Social,95,52,73.5,B
Std070,SD Jingga,Genna Carissa Sinaga,F,5,Padang,2013-04-14,10,2,Social,50,90,70.0,B
Std070,SD Jingga,Genna Carissa Sinaga,F,5,Padang,2013-04-14,10,3,Social,65,66,65.5,C
Std070,SD Jingga,Genna Carissa Sinaga,F,5,Padang,2013-04-14,10,1,Bahasa,78,91,84.5,A
Std070,SD Jingga,Genna Carissa Sinaga,F,5,Padang,2013-04-14,10,2,Bahasa,81,81,81.0,B
Std070,SD Jingga,Genna Carissa Sinaga,F,5,Padang,2013-04-14,10,3,Bahasa,54,91,72.5,B
Std070,SD Jingga,Genna Carissa Sinaga,F,5,Padang,2013-04-14,10,1,English,66,76,71.0,B
Std070,SD Jingga,Genna Carissa Sinaga,F,5,Padang,2013-04-14,10,2,English,71,50,60.5,C
Std070,SD Jingga,Genna Carissa Sinaga,F,5,Padang,2013-04-14,10,3,English,80,88,84.0,B
Std070,SD Jingga,Genna Carissa Sinaga,F,5,Padang,2013-04-14,10,1,Religion,78,81,79.5,B
Std070,SD Jingga,Genna Carissa Sinaga,F,5,Padang,2013-04-14,10,2,Religion,94,85,89.5,A
Std070,SD Jingga,Genna Carissa Sinaga,F,5,Padang,2013-04-14,10,3,Religion,88,90,89.0,A
Std071,SD Jingga,Nada Olga Syafii,F,5,Tomohon,2013-12-24,10,1,Math,78,100,89.0,A
Std071,SD Jingga,Nada Olga Syafii,F,5,Tomohon,2013-12-24,10,2,Math,87,70,78.5,B
Std071,SD Jingga,Nada Olga Syafii,F,5,Tomohon,2013-12-24,10,3,Math,75,85,80.0,B
Std071,SD Jingga,Nada Olga Syafii,F,5,Tomohon,2013-12-24,10,1,Science,73,81,77.0,B
Std071,SD Jingga,Nada Olga Syafii,F,5,Tomohon,2013-12-24,10,2,Science,82,78,80.0,B
Std071,SD Jingga,Nada Olga Syafii,F,5,Tomohon,2013-12-24,10,3,Science,67,63,65.0,C
Std071,SD Jingga,Nada Olga Syafii,F,5,Tomohon,2013-12-24,10,1,Social,87,51,69.0,C
Std071,SD Jingga,Nada Olga Syafii,F,5,Tomohon,2013-12-24,10,2,Social,77,92,84.5,A
Std071,SD Jingga,Nada Olga Syafii,F,5,Tomohon,2013-12-24,10,3,Social,71,84,77.5,B
Std071,SD Jingga,Nada Olga Syafii,F,5,Tomohon,2013-12-24,10,1,Bahasa,78,78,78.0,B
Std071,SD Jingga,Nada Olga Syafii,F,5,Tomohon,2013-12-24,10,2,Bahasa,55,55,55.0,C
Std071,SD Jingga,Nada Olga Syafii,F,5,Tomohon,2013-12-24,10,3,Bahasa,53,84,68.5,C
Std071,SD Jingga,Nada Olga Syafii,F,5,Tomohon,2013-12-24,10,1,English,94,97,95.5,A
Std071,SD Jingga,Nada Olga Syafii,F,5,Tomohon,2013-12-24,10,2,English,99,86,92.5,A
Std071,SD Jingga,Nada Olga Syafii,F,5,Tomohon,2013-12-24,10,3,English,71,99,85.0,A
Std071,SD Jingga,Nada Olga Syafii,F,5,Tomohon,2013-12-24,10,1,Religion,90,64,77.0,B
Std071,SD Jingga,Nada Olga Syafii,F,5,Tomohon,2013-12-24,10,2,Religion,79,91,85.0,A
Std071,SD Jingga,Nada Olga Syafii,F,5,Tomohon,2013-12-24,10,3,Religion,72,63,67.5,C
Std072,SD Jingga,Btari Prity Shihab,F,5,Pagar Alam,2012-03-06,11,1,Math,83,63,73.0,B
Std072,SD Jingga,Btari Prity Shihab,F,5,Pagar Alam,2012-03-06,11,2,Math,85,81,83.0,B
Std072,SD Jingga,Btari Prity Shihab,F,5,Pagar Alam,2012-03-06,11,3,Math,75,79,77.0,B
Std072,SD Jingga,Btari Prity Shihab,F,5,Pagar Alam,2012-03-06,11,1,Science,95,67,81.0,B
Std072,SD Jingga,Btari Prity Shihab,F,5,Pagar Alam,2012-03-06,11,2,Science,58,85,71.5,B
Std072,SD Jingga,Btari Prity Shihab,F,5,Pagar Alam,2012-03-06,11,3,Science,100,61,80.5,B
Std072,SD Jingga,Btari Prity Shihab,F,5,Pagar Alam,2012-03-06,11,1,Social,61,79,70.0,B
Std072,SD Jingga,Btari Prity Shihab,F,5,Pagar Alam,2012-03-06,11,2,Social,54,88,71.0,B
Std072,SD Jingga,Btari Prity Shihab,F,5,Pagar Alam,2012-03-06,11,3,Social,70,82,76.0,B
Std072,SD Jingga,Btari Prity Shihab,F,5,Pagar Alam,2012-03-06,11,1,Bahasa,89,73,81.0,B
Std072,SD Jingga,Btari Prity Shihab,F,5,Pagar Alam,2012-03-06,11,2,Bahasa,50,64,57.0,C
Std072,SD Jingga,Btari Prity Shihab,F,5,Pagar Alam,2012-03-06,11,3,Bahasa,95,65,80.0,B
Std072,SD Jingga,Btari Prity Shihab,F,5,Pagar Alam,2012-03-06,11,1,English,67,52,59.5,C
Std072,SD Jingga,Btari Prity Shihab,F,5,Pagar Alam,2012-03-06,11,2,English,85,68,76.5,B
Std072,SD Jingga,Btari Prity Shihab,F,5,Pagar Alam,2012-03-06,11,3,English,77,78,77.5,B
Std072,SD Jingga,Btari Prity Shihab,F,5,Pagar Alam,2012-03-06,11,1,Religion,76,98,87.0,A
Std072,SD Jingga,Btari Prity Shihab,F,5,Pagar Alam,2012-03-06,11,2,Religion,81,98,89.5,A
Std072,SD Jingga,Btari Prity Shihab,F,5,Pagar Alam,2012-03-06,11,3,Religion,99,88,93.5,A
Std073,SD Jingga,Lisa Aminah Kurniawan,F,5,Solok,2011-09-04,12,1,Math,92,64,78.0,B
Std073,SD Jingga,Lisa Aminah Kurniawan,F,5,Solok,2011-09-04,12,2,Math,56,90,73.0,B
Std073,SD Jingga,Lisa Aminah Kurniawan,F,5,Solok,2011-09-04,12,3,Math,90,71,80.5,B
Std073,SD Jingga,Lisa Aminah Kurniawan,F,5,Solok,2011-09-04,12,1,Science,78,61,69.5,B
Std073,SD Jingga,Lisa Aminah Kurniawan,F,5,Solok,2011-09-04,12,2,Science,61,89,75.0,B
Std073,SD Jingga,Lisa Aminah Kurniawan,F,5,Solok,2011-09-04,12,3,Science,67,57,62.0,C
Std073,SD Jingga,Lisa Aminah Kurniawan,F,5,Solok,2011-09-04,12,1,Social,82,51,66.5,C
Std073,SD Jingga,Lisa Aminah Kurniawan,F,5,Solok,2011-09-04,12,2,Social,53,79,66.0,C
Std073,SD Jingga,Lisa Aminah Kurniawan,F,5,Solok,2011-09-04,12,3,Social,52,66,59.0,C
Std073,SD Jingga,Lisa Aminah Kurniawan,F,5,Solok,2011-09-04,12,1,Bahasa,75,71,73.0,B
Std073,SD Jingga,Lisa Aminah Kurniawan,F,5,Solok,2011-09-04,12,2,Bahasa,56,89,72.5,B
Std073,SD Jingga,Lisa Aminah Kurniawan,F,5,Solok,2011-09-04,12,3,Bahasa,80,65,72.5,B
Std073,SD Jingga,Lisa Aminah Kurniawan,F,5,Solok,2011-09-04,12,1,English,88,85,86.5,A
Std073,SD Jingga,Lisa Aminah Kurniawan,F,5,Solok,2011-09-04,12,2,English,86,99,92.5,A
Std073,SD Jingga,Lisa Aminah Kurniawan,F,5,Solok,2011-09-04,12,3,English,83,96,89.5,A
Std073,SD Jingga,Lisa Aminah Kurniawan,F,5,Solok,2011-09-04,12,1,Religion,67,54,60.5,C
Std073,SD Jingga,Lisa Aminah Kurniawan,F,5,Solok,2011-09-04,12,2,Religion,51,62,56.5,C
Std073,SD Jingga,Lisa Aminah Kurniawan,F,5,Solok,2011-09-04,12,3,Religion,64,100,82.0,B
Std074,SD Jingga,Genna Rainy Panjaitan,F,5,Depok,2012-04-27,11,1,Math,68,66,67.0,C
Std074,SD Jingga,Genna Rainy Panjaitan,F,5,Depok,2012-04-27,11,2,Math,56,89,72.5,B
Std074,SD Jingga,Genna Rainy Panjaitan,F,5,Depok,2012-04-27,11,3,Math,58,54,56.0,C
Std074,SD Jingga,Genna Rainy Panjaitan,F,5,Depok,2012-04-27,11,1,Science,85,70,77.5,B
Std074,SD Jingga,Genna Rainy Panjaitan,F,5,Depok,2012-04-27,11,2,Science,95,75,85.0,A
Std074,SD Jingga,Genna Rainy Panjaitan,F,5,Depok,2012-04-27,11,3,Science,63,57,60.0,C
Std074,SD Jingga,Genna Rainy Panjaitan,F,5,Depok,2012-04-27,11,1,Social,52,58,55.0,C
Std074,SD Jingga,Genna Rainy Panjaitan,F,5,Depok,2012-04-27,11,2,Social,69,98,83.5,B
Std074,SD Jingga,Genna Rainy Panjaitan,F,5,Depok,2012-04-27,11,3,Social,70,57,63.5,C
Std074,SD Jingga,Genna Rainy Panjaitan,F,5,Depok,2012-04-27,11,1,Bahasa,74,83,78.5,B
Std074,SD Jingga,Genna Rainy Panjaitan,F,5,Depok,2012-04-27,11,2,Bahasa,52,92,72.0,B
Std074,SD Jingga,Genna Rainy Panjaitan,F,5,Depok,2012-04-27,11,3,Bahasa,71,52,61.5,C
Std074,SD Jingga,Genna Rainy Panjaitan,F,5,Depok,2012-04-27,11,1,English,58,94,76.0,B
Std074,SD Jingga,Genna Rainy Panjaitan,F,5,Depok,2012-04-27,11,2,English,75,97,86.0,A
Std074,SD Jingga,Genna Rainy Panjaitan,F,5,Depok,2012-04-27,11,3,English,73,52,62.5,C
Std074,SD Jingga,Genna Rainy Panjaitan,F,5,Depok,2012-04-27,11,1,Religion,68,95,81.5,B
Std074,SD Jingga,Genna Rainy Panjaitan,F,5,Depok,2012-04-27,11,2,Religion,68,57,62.5,C
Std074,SD Jingga,Genna Rainy Panjaitan,F,5,Depok,2012-04-27,11,3,Religion,91,72,81.5,B
Std075,SD Jingga,Isiah Aprilio Siburian,M,5,Depok,2013-03-02,10,1,Math,89,62,75.5,B
Std075,SD Jingga,Isiah Aprilio Siburian,M,5,Depok,2013-03-02,10,2,Math,99,75,87.0,A
Std075,SD Jingga,Isiah Aprilio Siburian,M,5,Depok,2013-03-02,10,3,Math,59,92,75.5,B
Std075,SD Jingga,Isiah Aprilio Siburian,M,5,Depok,2013-03-02,10,1,Science,82,51,66.5,C
Std075,SD Jingga,Isiah Aprilio Siburian,M,5,Depok,2013-03-02,10,2,Science,98,86,92.0,A
Std075,SD Jingga,Isiah Aprilio Siburian,M,5,Depok,2013-03-02,10,3,Science,59,93,76.0,B
Std075,SD Jingga,Isiah Aprilio Siburian,M,5,Depok,2013-03-02,10,1,Social,55,63,59.0,C
Std075,SD Jingga,Isiah Aprilio Siburian,M,5,Depok,2013-03-02,10,2,Social,53,84,68.5,C
Std075,SD Jingga,Isiah Aprilio Siburian,M,5,Depok,2013-03-02,10,3,Social,63,54,58.5,C
Std075,SD Jingga,Isiah Aprilio Siburian,M,5,Depok,2013-03-02,10,1,Bahasa,57,51,54.0,C
Std075,SD Jingga,Isiah Aprilio Siburian,M,5,Depok,2013-03-02,10,2,Bahasa,76,91,83.5,B
Std075,SD Jingga,Isiah Aprilio Siburian,M,5,Depok,2013-03-02,10,3,Bahasa,56,50,53.0,C
Std075,SD Jingga,Isiah Aprilio Siburian,M,5,Depok,2013-03-02,10,1,English,69,54,61.5,C
Std075,SD Jingga,Isiah Aprilio Siburian,M,5,Depok,2013-03-02,10,2,English,75,54,64.5,C
Std075,SD Jingga,Isiah Aprilio Siburian,M,5,Depok,2013-03-02,10,3,English,72,85,78.5,B
Std075,SD Jingga,Isiah Aprilio Siburian,M,5,Depok,2013-03-02,10,1,Religion,71,92,81.5,B
Std075,SD Jingga,Isiah Aprilio Siburian,M,5,Depok,2013-03-02,10,2,Religion,85,58,71.5,B
Std075,SD Jingga,Isiah Aprilio Siburian,M,5,Depok,2013-03-02,10,3,Religion,99,60,79.5,B
Std076,SD Jingga,Anindita Beatrix Hasibuan,F,5,Gunungsitoli,2011-11-17,12,1,Math,72,75,73.5,B
Std076,SD Jingga,Anindita Beatrix Hasibuan,F,5,Gunungsitoli,2011-11-17,12,2,Math,82,82,82.0,B
Std076,SD Jingga,Anindita Beatrix Hasibuan,F,5,Gunungsitoli,2011-11-17,12,3,Math,85,80,82.5,B
Std076,SD Jingga,Anindita Beatrix Hasibuan,F,5,Gunungsitoli,2011-11-17,12,1,Science,79,59,69.0,C
Std076,SD Jingga,Anindita Beatrix Hasibuan,F,5,Gunungsitoli,2011-11-17,12,2,Science,60,85,72.5,B
Std076,SD Jingga,Anindita Beatrix Hasibuan,F,5,Gunungsitoli,2011-11-17,12,3,Science,51,61,56.0,C
Std076,SD Jingga,Anindita Beatrix Hasibuan,F,5,Gunungsitoli,2011-11-17,12,1,Social,75,73,74.0,B
Std076,SD Jingga,Anindita Beatrix Hasibuan,F,5,Gunungsitoli,2011-11-17,12,2,Social,63,92,77.5,B
Std076,SD Jingga,Anindita Beatrix Hasibuan,F,5,Gunungsitoli,2011-11-17,12,3,Social,97,75,86.0,A
Std076,SD Jingga,Anindita Beatrix Hasibuan,F,5,Gunungsitoli,2011-11-17,12,1,Bahasa,82,78,80.0,B
Std076,SD Jingga,Anindita Beatrix Hasibuan,F,5,Gunungsitoli,2011-11-17,12,2,Bahasa,88,74,81.0,B
Std076,SD Jingga,Anindita Beatrix Hasibuan,F,5,Gunungsitoli,2011-11-17,12,3,Bahasa,98,57,77.5,B
Std076,SD Jingga,Anindita Beatrix Hasibuan,F,5,Gunungsitoli,2011-11-17,12,1,English,94,66,80.0,B
Std076,SD Jingga,Anindita Beatrix Hasibuan,F,5,Gunungsitoli,2011-11-17,12,2,English,64,61,62.5,C
Std076,SD Jingga,Anindita Beatrix Hasibuan,F,5,Gunungsitoli,2011-11-17,12,3,English,83,58,70.5,B
Std076,SD Jingga,Anindita Beatrix Hasibuan,F,5,Gunungsitoli,2011-11-17,12,1,Religion,75,82,78.5,B
Std076,SD Jingga,Anindita Beatrix Hasibuan,F,5,Gunungsitoli,2011-11-17,12,2,Religion,84,65,74.5,B
Std076,SD Jingga,Anindita Beatrix Hasibuan,F,5,Gunungsitoli,2011-11-17,12,3,Religion,74,56,65.0,C
Std077,SD Jingga,Lestari Betty Hutapea,F,5,Kota Administrasi Jakarta Barat,2011-02-20,13,1,Math,59,87,73.0,B
Std077,SD Jingga,Lestari Betty Hutapea,F,5,Kota Administrasi Jakarta Barat,2011-02-20,13,2,Math,67,84,75.5,B
Std077,SD Jingga,Lestari Betty Hutapea,F,5,Kota Administrasi Jakarta Barat,2011-02-20,13,3,Math,61,52,56.5,C
Std077,SD Jingga,Lestari Betty Hutapea,F,5,Kota Administrasi Jakarta Barat,2011-02-20,13,1,Science,81,99,90.0,A
Std077,SD Jingga,Lestari Betty Hutapea,F,5,Kota Administrasi Jakarta Barat,2011-02-20,13,2,Science,65,60,62.5,C
Std077,SD Jingga,Lestari Betty Hutapea,F,5,Kota Administrasi Jakarta Barat,2011-02-20,13,3,Science,56,90,73.0,B
Std077,SD Jingga,Lestari Betty Hutapea,F,5,Kota Administrasi Jakarta Barat,2011-02-20,13,1,Social,61,82,71.5,B
Std077,SD Jingga,Lestari Betty Hutapea,F,5,Kota Administrasi Jakarta Barat,2011-02-20,13,2,Social,63,52,57.5,C
